Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
62.934,0.053264,0.349412,0.216252,-199.902,0.244202,0.927963,0.00927749,0.845716,8.54408,-14.5171,-3.40525,17.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63.335,0.0191751,0.422916,0.213056,-199.902,0.341873,0.830276,0.00244144,0.822278,8.56214,-15.4133,-2.15069,16.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63.736,0.00639168,0.404807,0.210926,-199.902,0.146515,0.927963,0.0131838,0.846693,8.54456,-16.6678,-2.32991,15.7231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64.137,0.0372848,0.380305,0.218383,-199.902,0.43956,0.830276,0.0043946,0.845228,8.54994,-15.7717,-2.50913,16.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64.538,-0.00958753,0.4357,0.215187,-199.902,0.244202,0.830276,0.0161135,0.825696,8.55872,-17.5639,-2.86758,14.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64.94,0.0276973,0.371783,0.211991,-199.805,0.537247,0.732605,0.0209964,0.867689,8.55775,-15.0548,-3.22603,16.2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65.341,0.0319584,0.378175,0.208795,-199.902,0.43956,0.927963,0.00927749,0.826673,8.54212,-16.4886,-3.22603,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65.742,0.00958753,0.402676,0.210926,-199.902,0.341873,0.830276,0.00634775,0.832044,8.55335,-17.2055,-2.15069,15.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66.143,0.0330237,0.383501,0.216252,-199.902,0.634918,0.732605,0.0336919,0.855482,8.54261,-15.7717,-2.15069,16.9326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66.545,0.0372848,0.36113,0.220513,-199.902,0.537247,0.732605,0.0156252,0.829602,8.54505,-15.7717,-3.58448,14.1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66.946,0.0159792,0.39948,0.214121,-199.805,0.341873,0.927963,0.0043946,0.832044,8.54359,-17.2055,-2.86758,15.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
