Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
39.862,0.0202403,-0.0319584,0.0127834,-116.874,0.830276,1.22101,0.0430963,-0.742214,9.62484,56.6348,71.6896,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
40.264,0.0117181,-0.0468723,0.0127834,-120.977,0.927963,1.22101,0.0622502,-0.718271,9.62005,58.9647,70.7934,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
40.666,0.00958753,-0.0415459,0.0117181,-120.977,0.927963,1.31868,0.0909811,-0.804464,9.61526,59.5023,70.2558,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
41.068,0.0053264,-0.0213056,0.00958753,-121.27,1.02563,1.12332,0.0526732,-0.804464,9.61047,59.1439,70.6142,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
41.47,0.00745696,-0.0351543,0.0127834,-130.647,0.830276,1.22101,0.0335193,-0.742214,9.58174,59.8608,69.8973,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
41.872,0.0053264,-0.0362195,0.00958753,-130.452,1.02563,1.22101,0.0861926,-0.742214,9.61047,57.8893,71.5103,56.1539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
42.274,0.00958753,-0.0372848,0.0117181,-120.684,0.927963,1.31868,0.0766156,-0.751791,9.6392,59.3231,70.7934,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
42.676,0.00745696,-0.0468723,0.0149139,-116.777,1.02563,1.12332,0.0957695,-0.770945,9.66793,57.8893,71.1519,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
43.078,0.0127834,-0.0383501,0.0117181,-115.897,0.830276,1.12332,0.0814041,-0.814041,9.59611,58.2478,70.435,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
43.48,0.00852225,-0.0234362,0.0117181,-121.074,1.02563,1.22101,0.100558,-0.775733,9.57216,59.3231,70.7934,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
43.882,0.00852225,-0.034089,0.0149139,-130.647,1.12332,1.22101,0.134077,-0.732637,9.59611,59.1439,70.9727,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
44.284,0.0245015,-0.0330237,0.0117181,-130.549,0.830276,1.12332,0.0718271,-0.751791,9.57695,57.7101,71.6896,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
44.686,0.00745696,-0.0415459,0.0127834,-120.879,0.830276,1.02563,0.0574617,-0.761368,9.57695,56.6348,69.8973,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
45.088,0.00745696,-0.0479376,0.0127834,-120.781,0.927963,1.02563,0.0478848,-0.737425,9.58653,58.7854,70.9727,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
45.49,0.00426112,-0.0319584,0.0138486,-116.581,1.02563,1.12332,0.0287309,-0.766156,9.54343,57.8893,71.1519,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
45.892,0.0170445,-0.0255667,0.00852225,-116.288,1.22101,1.12332,0.0287309,-0.818829,9.62005,58.7854,71.3311,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
46.294,0.0159792,-0.034089,0.0117181,-130.256,0.927963,1.22101,0.0478848,-0.804464,9.6009,58.427,70.9727,58.7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
46.696,0.00958753,-0.0383501,0.00958753,-130.354,0.927963,1.41637,0.0191539,-0.790099,9.58653,59.5023,69.5389,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
47.098,0.0117181,-0.0468723,0.0106528,-121.172,1.02563,1.12332,0.0957695,-0.78531,9.67751,58.6062,69.7181,58.9184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
47.5,0.00958753,-0.0458071,0.0149139,-120.488,1.12332,1.02563,0.0861926,-0.751791,9.58653,58.427,71.6896,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
47.902,0.0149139,-0.0213056,0.00745696,-121.074,0.927963,1.12332,0.0430963,-0.799676,9.58174,56.9932,68.822,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
48.304,0.0159792,-0.026632,0.0138486,-116.386,0.830276,1.31868,0.0143654,-0.794887,9.59132,57.8893,71.5103,56.1539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
48.706,0.0149139,-0.0330237,0.0117181,-123.712,1.22101,1.12332,0.0287309,-0.818829,9.56259,57.5309,71.1519,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
49.108,0.00852225,-0.0351543,0.0117181,-120.781,0.927963,1.22101,-0.0239424,-0.799676,9.59611,57.8893,69.7181,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
49.51,0.00213056,-0.0490029,0.0138486,-120.586,0.927963,1.31868,0.0191539,-0.804464,9.63441,59.1439,71.6896,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
49.912,0.0053264,-0.0308931,0.0127834,-121.074,0.830276,1.31868,0.110135,-0.732637,9.59132,57.7101,71.3311,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
50.314,0.0330237,-0.0191751,0.00745696,-121.172,0.927963,1.22101,0.0335193,-0.761368,9.6009,58.427,70.9727,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
50.716,0.00213056,-0.0383501,0.00958753,-130.256,0.830276,1.12332,0.0191539,-0.794887,9.6009,58.427,72.048,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
51.118,0.0117181,-0.0330237,0.0149139,-124.396,0.927963,1.31868,0.0766156,-0.766156,9.61526,59.1439,71.6896,59.0912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
51.52,0.00213056,-0.0415459,0.0138486,-117.656,1.12332,1.12332,0.0574617,-0.78531,9.64399,57.8893,71.1519,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
51.922,0.00639168,-0.0521988,0.0117181,-120.391,0.830276,1.22101,0.0814041,-0.756579,9.57216,57.8893,70.435,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
52.324,0.0117181,-0.0372848,0.0127834,-120.781,1.12332,1.22101,0.0335193,-0.756579,9.64878,59.6816,72.5857,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
52.726,-0.00106528,-0.0287626,0.00852225,-120.684,0.927963,1.12332,0.0478848,-0.747002,9.58174,57.5309,70.435,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
53.128,0.0106528,-0.0383501,0.0106528,-130.159,0.927963,1.22101,0.0478848,-0.751791,9.59611,58.0685,70.9727,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
53.53,0.0117181,-0.034089,0.00852225,-130.647,0.830276,1.12332,0.1245,-0.751791,9.62484,58.6062,70.7934,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
53.932,0.0213056,-0.0394154,0.0106528,-116.093,1.02563,1.12332,0.0526732,-0.775733,9.67272,56.9932,72.7649,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
54.334,0.0149139,-0.0415459,0.0127834,-117.753,1.12332,1.22101,0.0622502,-0.794887,9.62005,58.6062,71.8688,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
54.736,-0.00106528,-0.026632,0.00745696,-120.977,0.927963,1.31868,-0.00478848,-0.775733,9.57216,58.2478,70.7934,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
55.138,0.00426112,-0.026632,0.0106528,-120.781,0.927963,1.41637,0.0814041,-0.809253,9.58653,57.7101,71.3311,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
55.54,0.0213056,-0.0319584,0.0149139,-130.159,0.927963,1.22101,0.0718271,-0.775733,9.56738,59.3231,70.435,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
55.942,-0.00852225,-0.0362195,0.0138486,-120.977,1.12332,1.22101,0.0383078,-0.718271,9.68709,58.7854,70.9727,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
56.344,0.0106528,-0.0468723,0.0106528,-120.684,1.22101,1.22101,0.100558,-0.72306,9.74455,58.427,72.7649,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
56.746,0.0223709,-0.0319584,0.0127834,-120.977,0.732605,1.31868,0.0718271,-0.718271,9.6009,57.3516,72.048,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
57.148,0.0308931,-0.0170445,0.0117181,-116.581,0.830276,1.31868,0.0718271,-0.747002,9.68709,58.9647,69.3596,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
57.55,0.0468723,-0.0287626,0.0127834,-130.842,0.927963,1.31868,0.0670387,-0.689541,9.56259,58.2478,70.7934,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
57.952,0.00106528,-0.0319584,0.0127834,-130.354,0.830276,1.22101,0.105346,-0.78531,9.69666,57.8893,70.0765,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
58.354,0.0213056,-0.034089,0.0138486,-120.586,0.830276,1.31868,0.0383078,-0.790099,9.65357,59.3231,71.1519,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
58.756,0.00958753,-0.0479376,0.0117181,-120.977,1.02563,1.22101,0.0670387,-0.790099,9.65357,59.1439,71.6896,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
59.158,-0.0053264,-0.0394154,0.0127834,-120.781,0.830276,1.02563,0.00478848,-0.775733,9.45245,59.8608,69.5389,58.7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
59.56,-0.00319584,-0.0255667,0.00852225,-120.781,0.830276,1.12332,0.0670387,-0.66081,9.54343,57.8893,70.7934,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
59.962,0.0202403,-0.0308931,0.00745696,-124.689,1.31868,1.02563,0.0909811,-0.694329,9.65836,59.5023,71.3311,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
60.364,0.0117181,-0.0362195,0.00958753,-130.842,1.31868,1.22101,0.0383078,-0.775733,9.59132,58.6062,71.5103,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
60.766,0.00426112,-0.0362195,0.00958753,-121.074,0.927963,1.31868,0.0526732,-0.78531,9.62005,58.427,69.5389,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
61.168,0.0149139,-0.0468723,0.0149139,-120.781,0.927963,1.12332,0.0430963,-0.747002,9.60568,58.2478,71.1519,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
61.57,0.00852225,-0.0255667,0.0117181,-120.684,0.927963,1.02563,0.0191539,-0.78531,9.5578,57.8893,70.7934,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
61.972,0.0170445,-0.0245015,0.00745696,-120.391,0.830276,1.31868,0.0383078,-0.775733,9.56259,57.3516,71.3311,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
62.374,0.00852225,-0.0319584,0.0138486,-130.159,0.830276,1.31868,0.0430963,-0.737425,9.62484,57.7101,70.2558,55.9811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
62.776,0.0181098,-0.0319584,0.00852225,-122.051,1.12332,1.22101,0.0478848,-0.718271,9.64399,59.6816,70.0765,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
63.178,0.0127834,-0.0415459,0.0127834,-118.73,0.830276,1.41637,0.0622502,-0.742214,9.64399,58.7854,71.3311,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
63.58,0.0138486,-0.0447418,0.0117181,-120.977,0.927963,1.02563,0.0478848,-0.751791,9.57695,57.7101,70.6142,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
63.982,0.0138486,-0.026632,0.0117181,-120.879,0.830276,1.12332,0.0622502,-0.780522,9.61047,59.1439,72.4065,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
64.384,0.0213056,-0.0351543,0.0117181,-121.172,0.830276,1.22101,0,-0.814041,9.56738,58.2478,69.7181,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
64.786,0.00213056,-0.034089,0.0127834,-130.549,0.830276,1.02563,0.0335193,-0.780522,9.60568,58.7854,70.2558,55.9811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
65.188,0.00213056,-0.0351543,0.0127834,-122.54,0.732605,1.02563,0.0430963,-0.761368,9.63441,58.427,70.6142,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
65.59,0.00639168,-0.0468723,0.0106528,-117.167,0.732605,1.02563,0.0574617,-0.727848,9.61047,57.5309,70.7934,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
65.992,0.0287626,-0.0404807,0.0127834,-116.093,0.830276,1.41637,0.0287309,-0.790099,9.55301,58.7854,70.6142,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
66.394,0.0117181,-0.0234362,0.00745696,-120.586,0.732605,1.31868,0.0430963,-0.766156,9.60568,57.5309,70.7934,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
66.796,0.0053264,-0.0287626,0.0106528,-123.028,1.02563,1.12332,0.00478848,-0.790099,9.62005,59.6816,69.3596,56.1539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
67.198,0.0117181,-0.034089,0.0127834,-130.94,0.927963,0.927963,0.0287309,-0.742214,9.5147,58.427,70.2558,58.7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
67.6,0.00106528,-0.0362195,0.0106528,-120.879,0.927963,1.22101,0.0814041,-0.727848,9.58653,58.2478,70.6142,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
68.002,0.0106528,-0.0521988,0.0127834,-120.195,1.12332,1.22101,0.0383078,-0.775733,9.6009,57.7101,70.9727,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
68.404,0.00639168,-0.0383501,0.00852225,-116.679,0.830276,1.02563,0.0574617,-0.775733,9.67751,58.7854,70.2558,55.6356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
68.806,0.00958753,-0.026632,0.00852225,-117.167,1.02563,1.12332,0.0670387,-0.804464,9.55301,59.1439,70.2558,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
69.208,0.00958753,-0.0362195,0.0117181,-130.549,0.927963,1.31868,0.0383078,-0.775733,9.57695,58.2478,71.5103,56.1539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
69.61,0.00745696,-0.0362195,0.0117181,-130.452,0.927963,1.12332,0.0814041,-0.761368,9.61047,58.2478,71.1519,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
70.012,0.0170445,-0.0383501,0.00958753,-121.074,0.927963,0.927963,0.0574617,-0.751791,9.61047,58.0685,70.6142,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
70.414,0.0117181,-0.0511335,0.0127834,-121.172,0.830276,1.22101,0.0239424,-0.727848,9.60568,58.2478,69.3596,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
70.816,0.0138486,-0.0308931,0.0106528,-120.586,0.732605,1.31868,0.0430963,-0.775733,9.61047,59.1439,71.6896,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
71.218,0.0117181,-0.0245015,0.00639168,-117.851,0.830276,1.41637,0.0143654,-0.770945,9.56259,59.1439,71.6896,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
71.62,0.00745696,-0.0351543,0.0127834,-124.493,1.02563,1.31868,0.0287309,-0.814041,9.54343,57.8893,70.0765,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
72.022,0.00639168,-0.0362195,0.00958753,-130.549,0.927963,1.31868,0.0718271,-0.761368,9.61526,57.3516,70.2558,55.9811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
72.424,0.0223709,-0.034089,0.0127834,-120.977,0.927963,0.927963,0.0191539,-0.747002,9.59132,57.8893,71.5103,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
72.826,0.0117181,-0.0436765,0.00958753,-120.781,0.732605,1.12332,0.0718271,-0.790099,9.60568,57.8893,71.1519,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
73.228,0.00745696,-0.0255667,0.00639168,-120.879,0.830276,1.22101,0.0191539,-0.78531,9.62484,57.1724,70.435,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
73.63,0.00319584,-0.0330237,0.0138486,-120.781,0.634918,1.22101,0.0335193,-0.770945,9.50034,58.427,72.4065,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
74.032,0.00745696,-0.034089,0.00852225,-124.298,0.927963,1.22101,0.0287309,-0.823618,9.55301,58.7854,70.9727,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
74.434,-0.00426112,-0.034089,0.00852225,-125.372,1.02563,1.22101,0.0670387,-0.751791,9.64399,59.8608,70.9727,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
74.836,0.0138486,-0.0394154,0.0138486,-120.684,0.830276,1.41637,0.0526732,-0.775733,9.61526,58.7854,71.3311,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
75.238,-0.00426112,-0.0521988,0.0117181,-120.684,1.02563,1.22101,0.00478848,-0.770945,9.6009,58.2478,70.435,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
75.64,0.00958753,-0.0245015,0.0138486,-120.781,0.732605,1.31868,0,-0.751791,9.58653,57.5309,71.8688,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
76.042,0.0127834,-0.034089,0.0138486,-120.879,1.12332,1.31868,0.00957695,-0.809253,9.54822,59.1439,70.9727,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
76.444,0.0202403,-0.0319584,0.00958753,-130.842,1.12332,1.12332,0.0239424,-0.751791,9.58653,58.427,70.9727,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
76.874,0.0117181,-0.0447418,0.0117181,-116.777,1.12332,0.927963,0.0622502,-0.794887,9.62484,58.2478,70.7934,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
77.276,0.0106528,-0.0415459,0.0170445,-117.753,1.02563,1.12332,0.0670387,-0.78531,9.6392,59.6816,71.5103,59.264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
77.678,0.00639168,-0.0255667,0.00852225,-120.488,0.927963,1.41637,0.0574617,-0.790099,9.57695,60.04,71.5103,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
78.08,0.0149139,-0.0308931,0.0127834,-129.963,0.830276,1.22101,0.0239424,-0.751791,9.52907,57.1724,71.1519,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
78.482,0,-0.0362195,0.0138486,-130.256,1.22101,1.12332,0.0430963,-0.780522,9.6009,59.5023,70.6142,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
78.884,0.0181098,-0.0362195,0.0117181,-121.172,0.927963,1.02563,0,-0.775733,9.58174,59.1439,69.8973,58.7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
79.286,0,-0.0500682,0.0159792,-120.879,0.732605,1.22101,0.0718271,-0.747002,9.63441,58.427,69.1804,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
79.688,0,-0.0276973,0.00745696,-120.781,1.02563,1.12332,0.0383078,-0.727848,9.5578,57.8893,70.435,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
80.09,0.0053264,-0.0223709,0.0117181,-116.679,0.927963,1.02563,0.0287309,-0.756579,9.62484,58.7854,70.9727,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
80.492,-0.00106528,-0.0372848,0.00958753,-130.452,0.732605,1.12332,-0.00957695,-0.756579,9.53386,58.6062,71.8688,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
80.894,0.00852225,-0.0319584,0.0138486,-130.745,0.830276,1.31868,0.0574617,-0.732637,9.61526,57.3516,69.5389,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
81.296,0.00639168,-0.0308931,0.0106528,-120.977,0.927963,1.12332,0.0909811,-0.78531,9.57216,57.8893,71.1519,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
81.698,0,-0.0426112,0.0138486,-120.781,0.927963,1.31868,0.0718271,-0.775733,9.60568,59.8608,70.6142,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
82.1,0.00745696,-0.0255667,0.00639168,-120.879,0.830276,1.02563,0.0622502,-0.78531,9.66315,58.9647,71.8688,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
82.502,0.0127834,-0.0276973,0.0117181,-120.684,0.732605,1.22101,0.0526732,-0.828406,9.52907,59.1439,71.6896,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
82.904,-0.00106528,-0.0362195,0.0117181,-125.275,1.31868,0.927963,0.0335193,-0.742214,9.61526,58.2478,71.1519,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
83.306,0.0213056,-0.0330237,0.0106528,-130.549,0.927963,1.12332,0.0191539,-0.756579,9.63441,60.3985,69.7181,59.264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
83.708,0.0181098,-0.0404807,0.0159792,-120.977,0.732605,1.02563,0.0861926,-0.780522,9.6009,57.3516,70.9727,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
84.11,0.00426112,-0.0436765,0.0170445,-120.977,1.12332,1.12332,0.0383078,-0.766156,9.58653,58.427,72.048,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
84.512,0.0276973,-0.0191751,0.00639168,-120.879,0.927963,1.22101,0.0383078,-0.799676,9.65357,59.1439,70.2558,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
84.914,0.00639168,-0.0362195,0.0127834,-120.879,0.830276,1.02563,0.0287309,-0.790099,9.6009,58.6062,71.5103,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85.316,0.0117181,-0.0362195,0.0138486,-130.452,1.02563,1.31868,0.0191539,-0.766156,9.56738,58.9647,71.5103,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
