Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
146.943,2.17,23.59,14.49,-199.902,0.634918,0.830276,0.008784,0.15738,1.59942,0.02552,-0.09744,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147.943,1.89,26.11,14.77,-199.902,0.43956,0.830276,0.006588,0.155916,1.59869,0.0232,-0.09744,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
148.943,1.89,23.94,14.42,-199.902,0.43956,0.830276,0.006588,0.155916,1.60015,0.02378,-0.0957,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
149.943,2.1,24.85,14.28,-199.902,0.43956,0.927963,0.00732,0.155916,1.60308,0.02204,-0.0986,0.08584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150.943,2.38,24.57,14.35,-199.902,0.341873,0.732605,0.006588,0.155184,1.60162,0.02146,-0.0957,0.07946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151.943,2.24,25.48,14,-199.805,0.43956,1.02563,0.005856,0.154452,1.59722,0.02146,-0.10266,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
152.943,2.03,24.85,13.72,-199.805,0.537247,0.830276,0.005856,0.155184,1.59722,0.02494,-0.09918,0.07366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
153.943,2.17,24.08,14.28,-199.316,0.634918,0.927963,0.008052,0.155916,1.59576,0.02436,-0.0986,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
154.943,2.45,24.29,14.77,-199.805,0.537247,0.830276,0.008052,0.155916,1.59869,0.02552,-0.10208,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155.943,2.03,24.71,14.77,-199.707,0.244202,0.927963,0.009516,0.154452,1.59796,0.02204,-0.09976,0.07888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
156.943,2.03,24.64,14.49,-199.902,0.341873,0.927963,0.006588,0.155184,1.59796,0.0232,-0.10556,0.07888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
157.943,2.17,24.08,14.07,-199.805,0.634918,0.927963,0.008784,0.15738,1.59869,0.02088,-0.10092,0.07888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
158.943,2.52,26.67,14.35,-199.414,0.537247,0.732605,0.006588,0.154452,1.60235,0.0232,-0.09744,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
